%  columns="iteration, evaluation, void, void, void, xmean" (startseed=123, 2025/07/31 19:39:6.31)
30 481 0 0 0 4.928850e+01 -2.606757e-01 2.911814e+01 -1.029708e+01 4.215753e+01 9.265586e+01 9.579637e+01 -1.240370e+01 4.537507e+01 8.691648e+01 8.666805e+01 1.447957e+01 2.117405e+00 6.872773e+00 1.290483e+00 8.407084e+00 
31 497 0 0 0 5.406721e+01 4.328767e-01 3.841997e+01 -2.417509e+00 3.092880e+01 9.735986e+01 9.573778e+01 -9.612744e+00 4.096002e+01 8.751630e+01 8.375615e+01 1.488652e+01 2.630375e+00 6.508237e+00 1.642413e+00 8.157490e+00 
32 513 0 0 0 5.108976e+01 -5.554506e+00 4.543820e+01 -4.789955e+00 3.500659e+01 9.206462e+01 9.142304e+01 -7.534570e+00 3.744048e+01 8.432996e+01 8.314373e+01 1.577662e+01 2.378852e+00 6.356791e+00 1.943124e+00 8.204322e+00 
33 529 0 0 0 5.862678e+01 6.145555e-01 4.205204e+01 -2.990711e+00 2.614431e+01 9.540528e+01 9.238380e+01 -1.315446e+01 3.767743e+01 9.385814e+01 7.699983e+01 1.460441e+01 2.476804e+00 7.025333e+00 1.706923e+00 8.473171e+00 
34 545 0 0 0 5.098101e+01 -2.325415e+00 3.260400e+01 -1.011452e+01 2.137238e+01 9.222259e+01 8.875847e+01 -1.325616e+01 4.055443e+01 9.078895e+01 8.256839e+01 1.461562e+01 1.297582e+00 7.718493e+00 1.730463e+00 9.047169e+00 
35 561 0 0 0 4.497215e+01 -2.469897e+00 3.101241e+01 -3.214318e+00 2.773553e+01 9.888988e+01 8.961210e+01 -8.540894e+00 4.227915e+01 8.269027e+01 8.045647e+01 1.766887e+01 1.901826e+00 7.099765e+00 1.713024e+00 8.703807e+00 
36 577 0 0 0 4.680672e+01 -2.662434e+00 3.700447e+01 1.930998e+00 3.012762e+01 9.992212e+01 8.534990e+01 -8.724005e+00 4.350575e+01 8.376634e+01 8.339900e+01 1.487542e+01 2.310169e+00 6.989291e+00 1.172017e+00 8.790166e+00 
37 593 0 0 0 4.499949e+01 2.168951e+00 3.613895e+01 -1.464064e+00 2.836684e+01 1.054975e+02 8.394101e+01 -9.501349e+00 4.208509e+01 8.466626e+01 7.892900e+01 1.417572e+01 2.038774e+00 7.498941e+00 8.122886e-01 8.259961e+00 
38 609 0 0 0 4.718924e+01 -5.528399e+00 3.901727e+01 -2.160932e+00 2.391651e+01 1.051003e+02 8.621341e+01 -1.075853e+01 3.465316e+01 8.478635e+01 7.766097e+01 1.433740e+01 1.504759e+00 7.280768e+00 1.101885e+00 7.983733e+00 
39 625 0 0 0 4.993993e+01 -3.716858e+00 4.601737e+01 -1.387791e+00 2.833711e+01 1.073245e+02 8.132428e+01 -1.255024e+01 2.362194e+01 7.911435e+01 7.170631e+01 1.654368e+01 1.477352e+00 7.194911e+00 6.558139e-01 7.567632e+00 
40 641 0 0 0 4.612561e+01 -2.355739e+00 4.623157e+01 1.000788e+00 2.750169e+01 1.066103e+02 8.108217e+01 -9.463239e+00 2.061088e+01 7.675234e+01 7.201379e+01 1.325567e+01 1.729299e+00 6.916592e+00 7.024181e-01 7.632382e+00 
41 657 0 0 0 5.190790e+01 -6.785780e+00 3.963013e+01 2.609312e+00 1.899044e+01 1.026774e+02 7.969466e+01 -7.803044e+00 2.198763e+01 7.318176e+01 7.099135e+01 1.384146e+01 1.867684e+00 6.538191e+00 7.192361e-01 7.784386e+00 
42 673 0 0 0 4.911201e+01 -9.977162e+00 3.430287e+01 7.161658e+00 1.396859e+01 1.009034e+02 7.826465e+01 -1.118958e+01 2.504719e+01 6.854237e+01 6.461156e+01 1.574082e+01 1.682405e+00 6.411647e+00 3.865245e-01 7.404893e+00 
43 689 0 0 0 4.455150e+01 -1.351527e+01 3.741177e+01 7.846106e+00 5.075834e+00 9.732580e+01 7.697429e+01 -1.017865e+01 2.549754e+01 7.093450e+01 6.891939e+01 1.528901e+01 1.226893e+00 6.561422e+00 7.553220e-01 7.597971e+00 
